"Price","Brand","Body","Mileage","EngineV","Engine.Type","Registration","Year"
8100,"Renault","van",219,2.5,"Diesel","yes",2010
5050,"Toyota","hatch",138,1,"Petrol","yes",2001
11800,"Mercedes-Benz","van",165,2.2,"Diesel","yes",2012
40990,"Mercedes-Benz","crossover",400,3,"Diesel","yes",2013
2000,"Audi","sedan",360,1.6,"Other","no",1996
19200,"Mercedes-Benz","sedan",173,4.7,"Petrol","yes",2007
16400,"BMW","sedan",187,4.8,"Gas","yes",2007
6300,"BMW","sedan",330,2.5,"Petrol","yes",1999
15000,"Mitsubishi","crossover",295,2.8,"Diesel","yes",2004
23000,"Toyota","other",211,4,"Gas","yes",2007
23700,"Mercedes-Benz","sedan",86,1.8,"Gas","yes",2013
11900,"BMW","sedan",160,2.5,"Petrol","yes",2005
7900,"Audi","sedan",274,1.8,"Gas","yes",2003
4400,"Mercedes-Benz","sedan",308,3.2,"Gas","no",2000
9900,"Volkswagen","other",181,1.6,"Diesel","yes",2012
6900,"Volkswagen","hatch",113,1.4,"Petrol","yes",2003
40990,"Mercedes-Benz","crossover",0,2.2,"Diesel","yes",2016
11800,"BMW","crossover",210,3,"Diesel","no",2006
10999,"Renault","van",207,2,"Diesel","yes",2012
18900,"Mitsubishi","crossover",93,3.8,"Gas","yes",2008
28900,"Toyota","crossover",120,3.5,"Petrol","yes",2011
15500,"Toyota","crossover",130,2,"Petrol","yes",2008
40990,"BMW","crossover",0,2,"Diesel","yes",2015
11700,"Toyota","sedan",145,2.4,"Petrol","yes",2007
4999,"BMW","sedan",327,3,"Diesel","no",2001
13300,"Toyota","crossover",140,2.4,"Petrol","yes",2007
8200,"Mercedes-Benz","sedan",260,3,"Diesel","yes",1997
8900,"Renault","van",150,2,"Diesel","yes",2009
40990,"BMW","sedan",110,3,"Diesel","yes",2011
8900,"BMW","sedan",294,2.2,"Gas","yes",2000
40990,"BMW","sedan",62,4.4,"Petrol","yes",2013
9000,"Volkswagen","hatch",95,1.6,"Gas","yes",2005
17800,"BMW","crossover",265,3,"Diesel","yes",2005
2100,"Mercedes-Benz","other",350,2.4,"Diesel","yes",1991
10700,"Toyota","sedan",57,1.3,"Petrol","yes",2010
17777,"Volkswagen","van",250,2,"Diesel","yes",2010
40990,"Audi","sedan",53,4.7,"Petrol","yes",2013
9800,"Mitsubishi","crossover",92,2,"Petrol","yes",2008
35900,"Volkswagen","van",132,2,"Diesel","yes",2011
7500,"Toyota","hatch",135,1,"Petrol","yes",2008
2500,"Renault","sedan",105,1.4,"Petrol","yes",1990
39999,"Audi","crossover",100,3,"Diesel","yes",2011
22000,"Volkswagen","crossover",123,3,"Diesel","yes",2009
9800,"Toyota","sedan",65,1.6,"Petrol","yes",2009
29999,"BMW","other",73,2,"Petrol","yes",2012
7500,"Mercedes-Benz","sedan",350,2.2,"Diesel","yes",2003
12500,"Toyota","sedan",138,3.5,"Petrol","yes",2007
39500,"BMW","crossover",115,4.4,"Petrol","yes",2010
10600,"Volkswagen","van",240,2.5,"Diesel","yes",2009
18200,"Mitsubishi","crossover",147,3.2,"Diesel","yes",2008
40990,"Mercedes-Benz","other",0,4.7,"Petrol","yes",2016
4800,"Audi","other",207,2,"Petrol","yes",2002
3999,"BMW","sedan",238,1.8,"Petrol","yes",1996
35500,"Toyota","crossover",165,4,"Gas","yes",2011
13500,"Toyota","sedan",158,2.4,"Gas","yes",2008
17500,"Mercedes-Benz","sedan",130,3,"Petrol","yes",2007
40990,"Mercedes-Benz","sedan",11,4.7,"Petrol","yes",2012
7999,"Mercedes-Benz","van",255,2.2,"Diesel","yes",2004
16000,"Toyota","sedan",89,1.8,"Other","yes",2011
5850,"BMW","sedan",250,4.5,"Gas","yes",2001
7999,"Renault","van",154,1.5,"Diesel","yes",2008
8900,"Renault","van",181,1.9,"Diesel","yes",2006
43719,"BMW","crossover",0,2,"Petrol","yes",2016
8800,"Volkswagen","van",193,2.5,"Diesel","yes",2005
9990,"Volkswagen","van",194,1.6,"Diesel","yes",2011
17999,"Volkswagen","sedan",80,1.8,"Petrol","yes",2012
37500,"Mercedes-Benz","other",94,4.7,"Petrol","yes",2009
20500,"Audi","sedan",155,3,"Petrol","yes",2010
4999,"Audi","crossover",242,2.5,"Diesel","no",2003
4100,"Mercedes-Benz","crossover",1,3.5,"Petrol","yes",2007
17499,"Mercedes-Benz","sedan",145,1.8,"Petrol","yes",2008
8200,"Audi","other",326,2.5,"Diesel","yes",2002
7000,"Volkswagen","sedan",185,2.8,"Gas","yes",2004
9200,"Volkswagen","vagon",107,1.6,"Petrol","yes",2010
4000,"Volkswagen","hatch",105,2,"Other","yes",2013
17500,"Renault","crossover",20,1.5,"Diesel","yes",2016
1950,"BMW","sedan",162,1.6,"Petrol","no",1995
11000,"Audi","other",120,1.8,"Petrol","yes",2000
7750,"Audi","sedan",259,3,"Diesel","no",2005
24300,"Volkswagen","sedan",1,1.6,"Diesel","yes",2016
4100,"Renault","van",190,1.9,"Diesel","yes",2002
40990,"Mercedes-Benz","crossover",69,3,"Diesel","yes",2014
29999,"Volkswagen","other",129,2,"Diesel","yes",2014
11999,"Renault","vagon",188,1.5,"Other","yes",2012
13900,"Volkswagen","vagon",122,1.4,"Gas","yes",2013
8900,"BMW","vagon",274,2,"Diesel","no",2007
26000,"Audi","sedan",105,2,"Petrol","yes",2012
2700,"BMW","other",287,2.5,"Diesel","no",1998
12500,"Toyota","sedan",140,3.5,"Gas","yes",2007
4500,"BMW","sedan",28,1.9,"Petrol","yes",1995
40990,"Toyota","crossover",3,4.5,"Diesel","yes",2016
8700,"Mitsubishi","sedan",143,2,"Gas","yes",2007
17200,"Volkswagen","van",230,3.2,"Gas","yes",2008
30600,"Toyota","crossover",39,2.2,"Diesel","yes",2014
15300,"Mercedes-Benz","sedan",240,2.2,"Diesel","yes",2006
40990,"Toyota","crossover",1,4.5,"Diesel","yes",2016
12500,"Volkswagen","sedan",84,2,"Petrol","yes",2007
30500,"Mercedes-Benz","crossover",150,4.7,"Petrol","yes",2002
40990,"BMW","crossover",73,3,"Diesel","yes",2013
11200,"Toyota","sedan",179,2.4,"Petrol","yes",2006
9900,"BMW","other",93,2.5,"Petrol","yes",2003
40990,"Mercedes-Benz","sedan",34,2.2,"Diesel","yes",2011
3000,"Volkswagen","vagon",250,1.9,"Diesel","yes",1992
33000,"BMW","sedan",147,3,"Diesel","yes",2009
13000,"Renault","hatch",75,2,"Petrol","yes",2013
33900,"Mercedes-Benz","other",102,4.7,"Petrol","yes",2008
17500,"BMW","crossover",210,3,"Diesel","yes",2005
33000,"Audi","crossover",60,2,"Petrol","yes",2011
11999,"Volkswagen","sedan",240,1.6,"Petrol","yes",2010
14700,"Toyota","sedan",141,3.5,"Petrol","yes",2008
2600,"Audi","vagon",253,1.8,"Gas","no",1997
10900,"BMW","sedan",375,4.4,"Gas","yes",2001
40990,"Toyota","crossover",0,4.5,"Diesel","yes",2016
3900,"Toyota","hatch",160,1,"Petrol","yes",1999
5700,"Renault","van",275,1.9,"Diesel","yes",2002
40990,"Audi","sedan",4,3,"Diesel","yes",2015
25500,"Mercedes-Benz","sedan",137,2.2,"Diesel","yes",2012
3300,"BMW","sedan",360,2.5,"Petrol","yes",1992
28700,"Toyota","crossover",80,3.5,"Gas","yes",2012
9300,"Volkswagen","van",200,1.6,"Diesel","yes",2011
9400,"Toyota","sedan",148,1.8,"Gas","yes",2008
23000,"Audi","crossover",180,3.6,"Gas","yes",2007
4500,"BMW","sedan",370,4,"Petrol","yes",1993
23900,"Mitsubishi","crossover",1,1.8,"Petrol","yes",2015
40990,"Mercedes-Benz","crossover",0,3,"Diesel","yes",2016
12900,"Volkswagen","sedan",157,1.8,"Gas","yes",2008
14900,"Mercedes-Benz","van",211,2.2,"Other","yes",2012
15900,"Volkswagen","other",160,1.8,"Petrol","yes",2010
9300,"Volkswagen","van",154,2,"Gas","yes",2010
1900,"Renault","vagon",200,2,"Gas","yes",1991
7000,"Mercedes-Benz","other",260,2.2,"Diesel","yes",2000
14700,"Mitsubishi","crossover",240,3.2,"Diesel","yes",2006
40990,"Mercedes-Benz","other",8,4.6,"Petrol","yes",2015
21800,"Toyota","crossover",63,2,"Petrol","yes",2013
40990,"Audi","crossover",20,3,"Petrol","yes",2014
7000,"Mercedes-Benz","sedan",370,2.2,"Petrol","yes",1995
40990,"Mercedes-Benz","other",21,4.7,"Petrol","yes",2008
22000,"Volkswagen","sedan",65,2,"Petrol","yes",2012
18900,"Mercedes-Benz","other",50,3.5,"Petrol","yes",2005
9700,"BMW","sedan",267,2,"Diesel","yes",2002
4850,"Volkswagen","vagon",300,1.9,"Diesel","yes",1998
8700,"Mercedes-Benz","other",260,2.2,"Diesel","yes",2003
14700,"Toyota","sedan",139,3.5,"Petrol","yes",2008
23999,"Volkswagen","sedan",1,1.6,"Diesel","yes",2016
24500,"Mitsubishi","crossover",11,2.5,"Diesel","yes",2012
23500,"Mercedes-Benz","van",161,2.2,"Diesel","yes",2011
10000,"Volkswagen","van",160,1.6,"Diesel","yes",2012
9700,"Volkswagen","van",255,2.5,"Diesel","yes",2002
7000,"Renault","vagon",280,1.5,"Diesel","yes",2005
1550,"Renault","other",245,2,"Petrol","no",1998
40990,"Mercedes-Benz","van",0,2.2,"Diesel","yes",2016
27000,"Toyota","other",105,2.5,"Diesel","yes",2013
40990,"BMW","crossover",0,2.5,"Diesel","yes",2016
20007,"Renault","sedan",2,1.5,"Diesel","yes",2015
15500,"Volkswagen","crossover",167,3.2,"Petrol","yes",2006
3999,"Volkswagen","hatch",152,1,"Petrol","yes",2000
19990,"BMW","sedan",1,2,"Diesel","yes",2008
38000,"Mercedes-Benz","sedan",42,1.6,"Petrol","yes",2014
20477.54,"Volkswagen","van",1,1.6,"Diesel","yes",2015
9650,"Volkswagen","vagon",200,1.4,"Gas","yes",2009
37500,"BMW","crossover",115,3,"Diesel","yes",2008
12700,"Mercedes-Benz","van",193,2.2,"Diesel","yes",2011
4500,"Toyota","hatch",207,1.3,"Petrol","yes",1995
2400,"Mercedes-Benz","sedan",3,3,"Diesel","yes",1998
6999,"Mercedes-Benz","sedan",330,2,"Petrol","yes",1997
8900,"Volkswagen","van",169,1.9,"Diesel","yes",2008
7999,"Mitsubishi","sedan",78,1.5,"Gas","yes",2011
13500,"Volkswagen","van",124,2,"Diesel","yes",2013
1999,"Audi","sedan",400,1.6,"Diesel","yes",1991
40990,"Mercedes-Benz","crossover",1,3,"Diesel","yes",2016
14100,"Mercedes-Benz","van",138,2.2,"Diesel","yes",2009
4600,"Volkswagen","other",290,1.9,"Diesel","yes",1995
3250,"Mercedes-Benz","sedan",250,4,"Diesel","no",2002
19500,"Mercedes-Benz","sedan",157,3.5,"Petrol","yes",2006
2300,"Audi","vagon",25,2.5,"Diesel","no",1999
11700,"Toyota","sedan",131,2.4,"Petrol","yes",2007
7000,"Audi","vagon",210,3,"Diesel","no",2006
6950,"BMW","sedan",320,4.4,"Gas","yes",1997
4500,"Mitsubishi","sedan",300,1.6,"Gas","yes",2000
12500,"Renault","vagon",150,1.5,"Diesel","yes",2011
2200,"BMW","sedan",290,2.5,"Gas","yes",1997
10750,"Renault","hatch",136,1.5,"Diesel","yes",2011
8400,"Mitsubishi","sedan",91,1.5,"Petrol","yes",2009
28500,"Volkswagen","sedan",50,2,"Petrol","yes",2013
40990,"BMW","sedan",63,4.4,"Petrol","yes",2012
11707.8,"Toyota","hatch",1,1,"Petrol","yes",2016
32500,"BMW","sedan",131,2,"Diesel","yes",2010
10500,"Renault","vagon",165,1.5,"Diesel","yes",2012
11999,"Mercedes-Benz","other",215,2.2,"Diesel","yes",2007
20300,"Mercedes-Benz","sedan",198,1.8,"Gas","yes",2011
6100,"BMW","sedan",205,1.8,"Petrol","yes",2001
12300,"Volkswagen","other",248,1.9,"Diesel","yes",2010
2400,"Mercedes-Benz","sedan",237,3.8,"Petrol","yes",1991
11750,"Toyota","sedan",69,1.6,"Petrol","yes",2013
40990,"BMW","sedan",55,3,"Diesel","yes",2013
30900,"Audi","crossover",70,2,"Petrol","yes",2012
5200,"Volkswagen","van",235,2,"Diesel","yes",2005
26800,"BMW","sedan",47,2,"Petrol","yes",2013
40990,"Volkswagen","crossover",1,3,"Diesel","yes",2015
10700,"Renault","van",150,1.9,"Diesel","yes",2006
17500,"Mercedes-Benz","vagon",113,2.2,"Diesel","yes",2010
30800,"Toyota","crossover",56,2.7,"Gas","yes",2011
2800,"Volkswagen","hatch",140,1.4,"Petrol","no",2002
12600,"Mercedes-Benz","sedan",123,3.2,"Petrol","yes",2000
17500,"Volkswagen","sedan",144,1.4,"Petrol","yes",2012
40990,"Toyota","crossover",67,4.5,"Diesel","yes",2012
34000,"Toyota","crossover",44,3.5,"Petrol","yes",2012
28900,"Toyota","crossover",20,2.5,"Petrol","yes",2013
9900,"Volkswagen","van",230,1.9,"Diesel","yes",2008
40990,"Toyota","other",4,3,"Diesel","yes",2016
24700,"BMW","other",85,4.4,"Petrol","yes",2004
3400,"Volkswagen","van",175,1.4,"Petrol","yes",2003
7700,"Mitsubishi","sedan",139,1.5,"Petrol","yes",2008
19000,"Toyota","crossover",263,4.2,"Diesel","yes",2001
3500,"BMW","sedan",185,2,"Diesel","no",2002
14800,"Volkswagen","other",177,2,"Diesel","yes",2012
36000,"Mitsubishi","crossover",0,2.4,"Petrol","yes",2016
13995,"Volkswagen","van",147,1.6,"Diesel","yes",2013
9900,"Toyota","sedan",130,2.3,"Gas","yes",2006
7500,"Mitsubishi","hatch",138,1.3,"Petrol","yes",2008
24800,"Volkswagen","sedan",2,1.6,"Diesel","yes",2016
7100,"Renault","hatch",127,2,"Gas","yes",2006
40990,"Toyota","crossover",80,4,"Petrol","yes",2013
2499,"Mercedes-Benz","sedan",300,3,"Diesel","no",1999
9500,"Mitsubishi","sedan",136,2,"Petrol","yes",2008
21000,"BMW","sedan",186,3,"Petrol","yes",2007
11450,"Volkswagen","van",140,2,"Diesel","yes",2010
40990,"Volkswagen","crossover",0,3,"Diesel","yes",2016
8200,"Volkswagen","hatch",164,1.4,"Petrol","yes",2008
4599,"Renault","van",190,1.5,"Diesel","yes",2003
8900,"Volkswagen","sedan",62,1.6,"Petrol","yes",2012
13900,"Toyota","hatch",79,1.6,"Gas","yes",2012
5500,"BMW","sedan",200,3.5,"Gas","yes",1998
5500,"Mercedes-Benz","sedan",360,2,"Gas","yes",1994
3300,"Audi","sedan",300,1.8,"Gas","yes",1991
5950,"Volkswagen","van",213,1.6,"Gas","yes",2008
18999,"Mitsubishi","crossover",173,3.8,"Gas","yes",2008
40990,"Mercedes-Benz","crossover",0,3,"Petrol","yes",2016
11500,"Volkswagen","sedan",130,2,"Diesel","yes",2008
4500,"Mercedes-Benz","sedan",240,3.2,"Other","no",2005
34900,"BMW","crossover",35,3,"Petrol","yes",2011
12999,"Mitsubishi","crossover",84,2.4,"Petrol","yes",2009
20900,"Toyota","crossover",180,4.7,"Gas","yes",2004
26900,"Mercedes-Benz","sedan",150,4.7,"Petrol","yes",2008
40990,"Volkswagen","van",59,2,"Diesel","yes",2014
4000,"Mercedes-Benz","crossover",287,4,"Diesel","no",2003
40990,"Volkswagen","crossover",19,3,"Diesel","yes",2014
29500,"Mercedes-Benz","sedan",37,1.8,"Petrol","yes",2012
19100,"Volkswagen","other",120,1.4,"Petrol","yes",2012
40990,"BMW","other",26,2,"Diesel","yes",2015
4000,"Toyota","sedan",243,2,"Gas","yes",1991
7200,"BMW","sedan",255,2.8,"Petrol","yes",1998
1900,"Volkswagen","vagon",400,1.6,"Gas","yes",1991
24700,"BMW","vagon",142,2,"Diesel","yes",2012
21000,"Toyota","crossover",74,2,"Petrol","yes",2011
14500,"Mitsubishi","crossover",90,3,"Petrol","yes",2008
13800,"Mercedes-Benz","sedan",222,3,"Gas","yes",2007
25999,"Volkswagen","sedan",60,1.8,"Petrol","yes",2014
9555,"Volkswagen","sedan",174,2,"Petrol","yes",2007
9700,"Renault","van",152,2,"Diesel","yes",2010
11700,"Renault","van",150,2.3,"Diesel","yes",2012
5300,"Volkswagen","vagon",259,1.6,"Gas","yes",1995
22500,"Audi","sedan",159,4.7,"Petrol","yes",2008
8300,"Renault","van",221,1.5,"Diesel","yes",2009
4900,"Volkswagen","van",198,1.6,"Petrol","no",2004
2850,"Volkswagen","vagon",400,1.6,"Diesel","yes",1991
8100,"BMW","sedan",245,2,"Diesel","no",2007
4400,"Volkswagen","sedan",290,1.8,"Gas","yes",1997
9500,"BMW","crossover",110,3,"Diesel","no",2008
9500,"Audi","vagon",160,2.7,"Gas","yes",2003
4350,"Toyota","sedan",35,2.2,"Gas","yes",1999
10000,"Volkswagen","van",224,2.5,"Diesel","yes",2006
40990,"BMW","crossover",58,4.4,"Petrol","yes",2014
1750,"Toyota","hatch",270,1.6,"Petrol","yes",1991
8200,"Renault","hatch",79,1.6,"Petrol","yes",2008
22000,"Volkswagen","crossover",98,2,"Diesel","yes",2013
13300.95,"Volkswagen","sedan",0,1.6,"Petrol","yes",2016
9300,"Volkswagen","vagon",150,2,"Petrol","yes",2008
6700,"Volkswagen","van",300,2.4,"Diesel","yes",2000
3900,"Mercedes-Benz","sedan",385,1.8,"Petrol","yes",1995
2150,"Mercedes-Benz","sedan",360,2.9,"Diesel","no",1997
11111,"Renault","vagon",190,1.5,"Diesel","yes",2011
7500,"Renault","other",160,2,"Gas","yes",2006
40990,"BMW","other",0,3,"Petrol","yes",2016
20500,"Volkswagen","hatch",56,2,"Diesel","yes",2014
40990,"Mercedes-Benz","sedan",27,3,"Diesel","yes",2014
40800,"Mitsubishi","crossover",0,2.4,"Diesel","yes",2016
10700,"Renault","van",265,2,"Diesel","yes",2007
40990,"Volkswagen","van",1,2,"Diesel","yes",2015
12500,"Volkswagen","sedan",128,2,"Petrol","yes",2007
15000,"Audi","vagon",154,2,"Diesel","yes",2008
6300,"Mitsubishi","sedan",126,1.6,"Petrol","yes",2006
13500,"Renault","hatch",10,1.6,"Petrol","yes",2014
1900,"Volkswagen","sedan",297,1.6,"Petrol","yes",1991
17800,"Volkswagen","crossover",210,3,"Diesel","yes",2005
10000,"Volkswagen","van",71,1.2,"Petrol","yes",2013
10800,"Volkswagen","other",146,1.6,"Diesel","yes",2012
10900,"Mercedes-Benz","sedan",360,4.7,"Gas","yes",2001
15000,"Volkswagen","vagon",69,1.4,"Petrol","yes",2012
9850,"Volkswagen","sedan",110,2,"Petrol","yes",2006
8500,"Mitsubishi","crossover",320,3,"Gas","yes",2000
14900,"Volkswagen","vagon",170,1.6,"Diesel","yes",2011
11500,"Mitsubishi","sedan",72,2.4,"Petrol","yes",2006
8500,"Audi","sedan",247,2.5,"Diesel","yes",2001
12900,"Mitsubishi","sedan",40,2,"Petrol","yes",2013
30500,"Mitsubishi","sedan",72,2,"Petrol","yes",2006
43500,"Mercedes-Benz","other",51,3,"Diesel","yes",2014
30500,"BMW","sedan",73,2,"Petrol","yes",2013
1650,"Mercedes-Benz","sedan",257,1.8,"Gas","no",1995
9300,"Renault","vagon",184,1.5,"Diesel","yes",2011
30500,"Mercedes-Benz","sedan",89,4.7,"Petrol","yes",2008
16300,"Mercedes-Benz","van",175,2.2,"Diesel","yes",2010
5750,"Renault","crossover",225,2,"Gas","yes",2003
40990,"Mercedes-Benz","sedan",29,3,"Diesel","yes",2012
11500,"Mercedes-Benz","van",209,2.2,"Diesel","yes",2008
40990,"Mercedes-Benz","crossover",46,4.7,"Petrol","yes",2008
11300,"Renault","van",183,2,"Diesel","yes",2011
13900,"Volkswagen","crossover",156,2,"Diesel","yes",2012
14300,"Audi","sedan",175,3,"Petrol","yes",2006
7500,"Volkswagen","van",280,1.6,"Diesel","yes",2011
40990,"Volkswagen","van",63,2,"Diesel","yes",2013
6999,"Volkswagen","hatch",195,1.4,"Diesel","yes",2004
11499,"Mitsubishi","van",98,2.4,"Petrol","yes",2008
2850,"BMW","sedan",214,1.9,"Petrol","no",2000
7150,"Renault","van",118,1.5,"Diesel","yes",2008
25900,"Audi","sedan",104,2.8,"Petrol","yes",2010
12500,"Toyota","hatch",75,1.4,"Diesel","yes",2012
6200,"Mercedes-Benz","van",196,2.2,"Diesel","yes",2002
28700,"Toyota","crossover",92,3.5,"Gas","yes",2012
6000,"Volkswagen","van",419,2.4,"Diesel","yes",1995
40990,"Audi","crossover",100,3,"Diesel","yes",2014
37000,"BMW","crossover",186,4.7,"Petrol","yes",2008
8000,"Audi","sedan",234,2.4,"Petrol","yes",1998
21500,"Volkswagen","sedan",1,1.4,"Petrol","yes",2015
4700,"BMW","sedan",200,2.5,"Petrol","yes",1995
15500,"Mitsubishi","crossover",102,3,"Petrol","yes",2009
7900,"Renault","van",149,1.5,"Diesel","yes",2013
32000,"Toyota","sedan",22,2.5,"Petrol","yes",2015
26999,"BMW","crossover",180,4.8,"Gas","yes",2008
7500,"Toyota","vagon",196,1.59,"Petrol","yes",2003
10999,"Mercedes-Benz","van",191,2.2,"Diesel","yes",2007
7300,"Mitsubishi","sedan",121,1.6,"Gas","yes",2008
8000,"Mercedes-Benz","van",280,2.2,"Diesel","yes",2005
17555,"Mitsubishi","crossover",115,3,"Gas","yes",2008
38000,"Volkswagen","crossover",189,3,"Diesel","yes",2012
15400,"BMW","vagon",179,2,"Diesel","yes",2007
10200,"Volkswagen","van",137,1.9,"Diesel","yes",2008
7900,"Mercedes-Benz","van",234,2.2,"Diesel","yes",2002
6700,"Mitsubishi","sedan",161,1.6,"Gas","yes",2006
30000,"Mercedes-Benz","other",176,4.7,"Petrol","yes",2003
11000,"Volkswagen","vagon",210,1.9,"Diesel","yes",2008
38500,"Mercedes-Benz","sedan",56,2.2,"Diesel","yes",2014
7600,"Mercedes-Benz","van",280,2.2,"Diesel","yes",2001
8900,"Volkswagen","hatch",90,1.9,"Diesel","yes",2009
23400,"Toyota","crossover",120,4,"Petrol","yes",2007
37000,"Audi","sedan",37,2.8,"Petrol","yes",2012
5600,"Renault","vagon",151,1.5,"Diesel","yes",2006
18900,"Volkswagen","sedan",75,1.8,"Petrol","yes",2011
15900,"Mercedes-Benz","vagon",219,3,"Diesel","yes",2007
15200,"Mercedes-Benz","sedan",170,2.8,"Gas","yes",2007
20700,"Volkswagen","vagon",74,2,"Diesel","yes",2013
8200,"BMW","sedan",210,3.5,"Petrol","yes",1999
5400,"Mitsubishi","van",300,1.6,"Petrol","yes",2002
11700,"Mitsubishi","sedan",82,1.5,"Gas","yes",2010
12000,"Mitsubishi","sedan",121,2.4,"Gas","yes",2009
8100,"Volkswagen","sedan",198,1.6,"Petrol","yes",2007
19999,"BMW","sedan",290,4.8,"Petrol","yes",2006
32000,"Audi","sedan",103,2,"Diesel","yes",2013
6200,"Volkswagen","van",340,1.8,"Petrol","yes",1999
1500,"BMW","sedan",270,2.5,"Diesel","no",1992
17900,"Volkswagen","other",119,2,"Diesel","yes",2012
42500,"Mercedes-Benz","sedan",140,4.7,"Petrol","yes",2011
4000,"BMW","sedan",335,2,"Diesel","no",1999
13200,"Mitsubishi","crossover",124,3,"Gas","yes",2008
24990,"Mercedes-Benz","sedan",85,4.7,"Petrol","yes",2008
40990,"BMW","crossover",68,3,"Diesel","yes",2012
18400,"Toyota","crossover",160,4.7,"Gas","yes",2003
9500,"Volkswagen","van",212,1.9,"Diesel","yes",2006
25500,"Audi","sedan",140,2.8,"Petrol","yes",2012
14999,"Volkswagen","crossover",200,4.2,"Petrol","yes",2007
10200,"Volkswagen","van",153,2.5,"Diesel","yes",2007
7900,"Mitsubishi","sedan",238,2,"Gas","yes",2008
40990,"BMW","hatch",3,2,"Diesel","yes",2016
9000,"Mitsubishi","sedan",110,2,"Petrol","yes",2008
4200,"Audi","vagon",215,2.5,"Diesel","no",2003
39500,"Toyota","other",100,4.5,"Diesel","yes",2008
9000,"BMW","sedan",245,3,"Diesel","yes",2001
23900,"Mercedes-Benz","sedan",96,3.5,"Petrol","yes",2009
40990,"Mercedes-Benz","crossover",128,3,"Diesel","yes",2013
11700,"Mercedes-Benz","sedan",246,4.7,"Petrol","yes",2004
40990,"Mitsubishi","crossover",0,2.4,"Diesel","yes",2016
42000,"BMW","sedan",71,2.99,"Petrol","yes",2011
12100,"Renault","crossover",138,2.5,"Gas","yes",2008
11400,"Toyota","sedan",118,1.4,"Petrol","yes",2010
7000,"Audi","vagon",320,1.9,"Diesel","yes",1996
3500,"BMW","hatch",1,2,"Petrol","yes",2006
23800,"Mitsubishi","crossover",45,2.5,"Diesel","yes",2015
9500,"Mercedes-Benz","other",220,2.2,"Diesel","yes",2005
37500,"BMW","other",55,2,"Petrol","yes",2014
6000,"Renault","van",1,1.9,"Diesel","yes",2005
40990,"Mercedes-Benz","crossover",0,2.2,"Diesel","yes",2016
10150,"Mercedes-Benz","other",190,2.2,"Diesel","yes",2008
8300,"Audi","sedan",186,2.5,"Diesel","yes",1996
2600,"BMW","sedan",270,2,"Diesel","no",1998
3500,"Mercedes-Benz","sedan",250,2.7,"Diesel","no",2001
29900,"Mercedes-Benz","crossover",86,3,"Gas","yes",2010
19999,"Volkswagen","sedan",107,1.8,"Petrol","yes",2011
6000,"Volkswagen","van",180,2,"Diesel","yes",2008
10900,"Mercedes-Benz","van",360,2.2,"Other","yes",2006
9999,"Volkswagen","van",165,1.6,"Diesel","yes",2012
3700,"BMW","other",110,2.5,"Petrol","yes",1991
12400,"Volkswagen","other",145,3.2,"Petrol","yes",2007
3500,"Audi","sedan",354,2.5,"Diesel","no",2000
20900,"BMW","crossover",230,3,"Diesel","yes",2006
4150,"Audi","sedan",220,2.5,"Diesel","no",1999
4100,"Volkswagen","van",345,1.9,"Diesel","no",2002
28500,"Mercedes-Benz","sedan",86,4.7,"Petrol","yes",2007
18900,"Toyota","crossover",90,2,"Petrol","yes",2010
12500,"Mercedes-Benz","van",167,2.2,"Diesel","yes",2013
2700,"Renault","other",160,2,"Petrol","no",2001
